doc_id	segment_id	source_lang	target_lang	set_id	system_id	domain_name	method	overall
en-cs_CZ_#_news_#_nytimes.153341-smis	41	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.6700
en-cs_CZ_#_news_#_nytimes.153341-smis	42	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7932
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-smis	43	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8117
en-cs_CZ_#_news_#_guardian.231311-smis	44	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7047
en-cs_CZ_#_news_#_cnbc.com.52094-smis	45	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8542
en-cs_CZ_#_news_#_nytimes.153341-smis	46	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.5755
en-cs_CZ_#_news_#_guardian.229703-smis	47	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.4953
en-cs_CZ_#_news_#_guardian.228996-smis	48	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.6644
en-cs_CZ_#_news_#_guardian.229703-smis	49	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7347
en-cs_CZ_#_news_#_guardian.230737-smis	50	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-smis	51	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-smis	52	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7810
en-cs_CZ_#_news_#_guardian.228996-smis	53	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7629
en-cs_CZ_#_news_#_guardian.229703-smis	54	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8422
en-cs_CZ_#_news_#_guardian.230238-smis	55	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.5502
en-cs_CZ_#_news_#_guardian.230737-smis	56	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7377
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-smis	57	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8534
en-cs_CZ_#_news_#_nytimes.153341-smis	58	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7110
en-cs_CZ_#_news_#_nytimes.153341-smis	59	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.6721
en-cs_CZ_#_news_#_guardian.231314-smis	60	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8854
en-cs_CZ_#_news_#_nytimes.153341-kmis	61	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.6714
en-cs_CZ_#_news_#_nytimes.153341-kmis	62	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7801
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-kmis	63	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8157
en-cs_CZ_#_news_#_guardian.231311-kmis	64	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7114
en-cs_CZ_#_news_#_cnbc.com.52094-kmis	65	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8527
en-cs_CZ_#_news_#_nytimes.153341-kmis	66	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.5777
en-cs_CZ_#_news_#_guardian.229703-kmis	67	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.4941
en-cs_CZ_#_news_#_guardian.228996-kmis	68	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.6674
en-cs_CZ_#_news_#_guardian.229703-kmis	69	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7402
en-cs_CZ_#_news_#_guardian.230737-kmis	70	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-kmis	71	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-kmis	72	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7769
en-cs_CZ_#_news_#_guardian.228996-kmis	73	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7625
en-cs_CZ_#_news_#_guardian.229703-kmis	74	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8416
en-cs_CZ_#_news_#_guardian.230238-kmis	75	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.5524
en-cs_CZ_#_news_#_guardian.230737-kmis	76	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7361
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-kmis	77	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8418
en-cs_CZ_#_news_#_nytimes.153341-kmis	78	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.7316
en-cs_CZ_#_news_#_nytimes.153341-kmis	79	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.6698
en-cs_CZ_#_news_#_guardian.231314-kmis	80	cs	en	challenge_mslc-b	hyp-1	news	NaN	0.8855
en-cs_CZ_#_news_#_nytimes.153341-s	1	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6714
en-cs_CZ_#_news_#_nytimes.153341-s	2	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7801
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-s	3	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8157
en-cs_CZ_#_news_#_guardian.231311-s	4	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7114
en-cs_CZ_#_news_#_cnbc.com.52094-s	5	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8527
en-cs_CZ_#_news_#_nytimes.153341-s	6	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5777
en-cs_CZ_#_news_#_guardian.229703-s	7	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.4941
en-cs_CZ_#_news_#_guardian.228996-s	8	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6674
en-cs_CZ_#_news_#_guardian.229703-s	9	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7402
en-cs_CZ_#_news_#_guardian.230737-s	10	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-s	11	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-s	12	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7769
en-cs_CZ_#_news_#_guardian.228996-s	13	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7625
en-cs_CZ_#_news_#_guardian.229703-s	14	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8416
en-cs_CZ_#_news_#_guardian.230238-s	15	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5524
en-cs_CZ_#_news_#_guardian.230737-s	16	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7361
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-s	17	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8418
en-cs_CZ_#_news_#_nytimes.153341-s	18	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7316
en-cs_CZ_#_news_#_nytimes.153341-s	19	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6698
en-cs_CZ_#_news_#_guardian.231314-s	20	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8855
en-cs_CZ_#_news_#_nytimes.153341-k	21	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6700
en-cs_CZ_#_news_#_nytimes.153341-k	22	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7932
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-k	23	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8117
en-cs_CZ_#_news_#_guardian.231311-k	24	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7047
en-cs_CZ_#_news_#_cnbc.com.52094-k	25	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8542
en-cs_CZ_#_news_#_nytimes.153341-k	26	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5755
en-cs_CZ_#_news_#_guardian.229703-k	27	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.4953
en-cs_CZ_#_news_#_guardian.228996-k	28	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6644
en-cs_CZ_#_news_#_guardian.229703-k	29	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7347
en-cs_CZ_#_news_#_guardian.230737-k	30	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-k	31	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-k	32	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7810
en-cs_CZ_#_news_#_guardian.228996-k	33	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7629
en-cs_CZ_#_news_#_guardian.229703-k	34	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8422
en-cs_CZ_#_news_#_guardian.230238-k	35	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5502
en-cs_CZ_#_news_#_guardian.230737-k	36	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7377
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-k	37	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8534
en-cs_CZ_#_news_#_nytimes.153341-k	38	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7110
en-cs_CZ_#_news_#_nytimes.153341-k	39	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6721
en-cs_CZ_#_news_#_guardian.231314-k	40	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8854
en-cs_CZ_#_news_#_nytimes.153341-smis	41	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6700
en-cs_CZ_#_news_#_nytimes.153341-smis	42	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7932
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-smis	43	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8117
en-cs_CZ_#_news_#_guardian.231311-smis	44	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7047
en-cs_CZ_#_news_#_cnbc.com.52094-smis	45	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8542
en-cs_CZ_#_news_#_nytimes.153341-smis	46	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5755
en-cs_CZ_#_news_#_guardian.229703-smis	47	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.4953
en-cs_CZ_#_news_#_guardian.228996-smis	48	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6644
en-cs_CZ_#_news_#_guardian.229703-smis	49	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7347
en-cs_CZ_#_news_#_guardian.230737-smis	50	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-smis	51	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-smis	52	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7810
en-cs_CZ_#_news_#_guardian.228996-smis	53	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7629
en-cs_CZ_#_news_#_guardian.229703-smis	54	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8422
en-cs_CZ_#_news_#_guardian.230238-smis	55	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5502
en-cs_CZ_#_news_#_guardian.230737-smis	56	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7377
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-smis	57	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8534
en-cs_CZ_#_news_#_nytimes.153341-smis	58	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7110
en-cs_CZ_#_news_#_nytimes.153341-smis	59	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6721
en-cs_CZ_#_news_#_guardian.231314-smis	60	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8854
en-cs_CZ_#_news_#_nytimes.153341-kmis	61	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6714
en-cs_CZ_#_news_#_nytimes.153341-kmis	62	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7801
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-kmis	63	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8157
en-cs_CZ_#_news_#_guardian.231311-kmis	64	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7114
en-cs_CZ_#_news_#_cnbc.com.52094-kmis	65	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8527
en-cs_CZ_#_news_#_nytimes.153341-kmis	66	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5777
en-cs_CZ_#_news_#_guardian.229703-kmis	67	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.4941
en-cs_CZ_#_news_#_guardian.228996-kmis	68	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6674
en-cs_CZ_#_news_#_guardian.229703-kmis	69	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7402
en-cs_CZ_#_news_#_guardian.230737-kmis	70	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-kmis	71	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-kmis	72	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7769
en-cs_CZ_#_news_#_guardian.228996-kmis	73	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7625
en-cs_CZ_#_news_#_guardian.229703-kmis	74	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8416
en-cs_CZ_#_news_#_guardian.230238-kmis	75	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.5524
en-cs_CZ_#_news_#_guardian.230737-kmis	76	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7361
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-kmis	77	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8418
en-cs_CZ_#_news_#_nytimes.153341-kmis	78	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.7316
en-cs_CZ_#_news_#_nytimes.153341-kmis	79	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.6698
en-cs_CZ_#_news_#_guardian.231314-kmis	80	cs	en_GB	challenge_mslc-b	hyp-1	news	NaN	0.8855
en-cs_CZ_#_news_#_nytimes.153341-s	1	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6714
en-cs_CZ_#_news_#_nytimes.153341-s	2	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7801
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-s	3	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8157
en-cs_CZ_#_news_#_guardian.231311-s	4	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7114
en-cs_CZ_#_news_#_cnbc.com.52094-s	5	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8527
en-cs_CZ_#_news_#_nytimes.153341-s	6	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.5777
en-cs_CZ_#_news_#_guardian.229703-s	7	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.4941
en-cs_CZ_#_news_#_guardian.228996-s	8	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6674
en-cs_CZ_#_news_#_guardian.229703-s	9	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7402
en-cs_CZ_#_news_#_guardian.230737-s	10	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-s	11	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-s	12	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7769
en-cs_CZ_#_news_#_guardian.228996-s	13	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7625
en-cs_CZ_#_news_#_guardian.229703-s	14	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8416
en-cs_CZ_#_news_#_guardian.230238-s	15	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.5524
en-cs_CZ_#_news_#_guardian.230737-s	16	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7361
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-s	17	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8418
en-cs_CZ_#_news_#_nytimes.153341-s	18	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7316
en-cs_CZ_#_news_#_nytimes.153341-s	19	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6698
en-cs_CZ_#_news_#_guardian.231314-s	20	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8855
en-cs_CZ_#_news_#_nytimes.153341-k	21	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6700
en-cs_CZ_#_news_#_nytimes.153341-k	22	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7932
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-k	23	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8117
en-cs_CZ_#_news_#_guardian.231311-k	24	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7047
en-cs_CZ_#_news_#_cnbc.com.52094-k	25	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8542
en-cs_CZ_#_news_#_nytimes.153341-k	26	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.5755
en-cs_CZ_#_news_#_guardian.229703-k	27	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.4953
en-cs_CZ_#_news_#_guardian.228996-k	28	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6644
en-cs_CZ_#_news_#_guardian.229703-k	29	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7347
en-cs_CZ_#_news_#_guardian.230737-k	30	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-k	31	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-k	32	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7810
en-cs_CZ_#_news_#_guardian.228996-k	33	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7629
en-cs_CZ_#_news_#_guardian.229703-k	34	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8422
en-cs_CZ_#_news_#_guardian.230238-k	35	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.5502
en-cs_CZ_#_news_#_guardian.230737-k	36	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7377
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-k	37	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8534
en-cs_CZ_#_news_#_nytimes.153341-k	38	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7110
en-cs_CZ_#_news_#_nytimes.153341-k	39	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6721
en-cs_CZ_#_news_#_guardian.231314-k	40	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8854
en-cs_CZ_#_news_#_nytimes.153341-smis	41	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6700
en-cs_CZ_#_news_#_nytimes.153341-smis	42	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7932
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-smis	43	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8117
en-cs_CZ_#_news_#_guardian.231311-smis	44	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7047
en-cs_CZ_#_news_#_cnbc.com.52094-smis	45	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8542
en-cs_CZ_#_news_#_nytimes.153341-smis	46	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.5755
en-cs_CZ_#_news_#_guardian.229703-smis	47	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.4953
en-cs_CZ_#_news_#_guardian.228996-smis	48	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6644
en-cs_CZ_#_news_#_guardian.229703-smis	49	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7347
en-cs_CZ_#_news_#_guardian.230737-smis	50	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8633
en-cs_CZ_#_news_#_nytimes.153341-smis	51	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7164
en-cs_CZ_#_news_#_guardian.228996-smis	52	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7810
en-cs_CZ_#_news_#_guardian.228996-smis	53	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7629
en-cs_CZ_#_news_#_guardian.229703-smis	54	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8422
en-cs_CZ_#_news_#_guardian.230238-smis	55	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.5502
en-cs_CZ_#_news_#_guardian.230737-smis	56	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7377
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-smis	57	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8534
en-cs_CZ_#_news_#_nytimes.153341-smis	58	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7110
en-cs_CZ_#_news_#_nytimes.153341-smis	59	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6721
en-cs_CZ_#_news_#_guardian.231314-smis	60	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8854
en-cs_CZ_#_news_#_nytimes.153341-kmis	61	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.6714
en-cs_CZ_#_news_#_nytimes.153341-kmis	62	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7801
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-kmis	63	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8157
en-cs_CZ_#_news_#_guardian.231311-kmis	64	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.7114
en-cs_CZ_#_news_#_cnbc.com.52094-kmis	65	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.8527
en-cs_CZ_#_news_#_nytimes.153341-kmis	66	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	0.5777
